Content ID,Reaction Type,Datetime,Category_y,Score,,,Top 5 Category   ,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,13-09-2020 09:55,education,75,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,01-12-2020 05:49,education,75,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,21-08-2020 22:56,education,65,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,want,17-11-2020 05:40,education,70,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,04-01-2021 13:16,education,72,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,30-08-2020 03:28,education,15,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,11-08-2020 15:46,education,72,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,heart,10-08-2020 07:07,education,60,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,16-11-2020 04:18,education,15,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,like,06-05-2021 19:20,education,50,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,12-05-2021 20:19,education,15,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,indifferent,16-12-2020 05:15,education,20,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,cherish,11-10-2020 09:38,education,70,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,13-07-2020 23:15,education,72,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,interested,27-04-2021 18:19,education,30,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,13-10-2020 05:07,education,65,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,interested,30-11-2020 15:25,education,30,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,20-11-2020 13:56,education,72,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,11-01-2021 19:06,education,75,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,29-08-2020 06:48,education,65,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,heart,26-05-2021 19:07,education,60,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,hate,30-07-2020 13:12,education,5,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,11-04-2021 16:15,education,65,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,10-08-2020 18:01,education,75,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,hate,03-07-2020 22:48,education,5,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,intrigued,17-08-2020 12:27,education,45,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,super love,10-05-2021 22:13,technology,75,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,hate,18-02-2021 21:25,technology,5,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,interested,03-10-2020 12:48,technology,30,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,hate,21-04-2021 17:54,technology,5,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,09-06-2021 08:55,technology,65,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,super love,17-09-2020 22:20,technology,75,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,26-11-2020 23:38,technology,70,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,01-03-2021 08:33,technology,50,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,23-03-2021 09:03,technology,20,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,10-04-2021 09:25,technology,72,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,11-02-2021 12:31,technology,65,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,07-11-2020 14:24,technology,20,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,24-05-2021 15:11,technology,72,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,intrigued,19-04-2021 01:50,technology,45,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,worried,29-06-2020 22:24,technology,12,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,28-03-2021 14:36,technology,70,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,21-05-2021 13:36,technology,10,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,18-03-2021 19:58,technology,50,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,23-11-2020 09:13,technology,72,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,17-08-2020 17:08,technology,72,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,heart,15-11-2020 04:18,technology,60,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,27-01-2021 22:37,technology,70,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,05-06-2021 10:13,technology,65,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,25-05-2021 13:38,technology,10,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,worried,01-02-2021 10:00,technology,12,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,25-02-2021 12:14,technology,65,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,interested,22-07-2020 15:07,technology,30,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,16-06-2021 11:00,technology,72,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,heart,12-11-2020 12:24,technology,60,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,06-09-2020 08:58,technology,50,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,cherish,30-03-2021 02:07,technology,70,,,,
ef802d01-6269-4d21-9159-f1386c75e789,dislike,04-12-2020 15:44,technology,10,,,,
ef802d01-6269-4d21-9159-f1386c75e789,interested,09-03-2021 11:49,technology,30,,,,
ef802d01-6269-4d21-9159-f1386c75e789,disgust,25-08-2020 14:54,technology,0,,,,
ef802d01-6269-4d21-9159-f1386c75e789,like,13-04-2021 14:24,technology,50,,,,
ef802d01-6269-4d21-9159-f1386c75e789,hate,23-10-2020 22:34,technology,5,,,,
ef802d01-6269-4d21-9159-f1386c75e789,peeking,26-10-2020 04:53,technology,35,,,,
ef802d01-6269-4d21-9159-f1386c75e789,dislike,14-10-2020 04:04,technology,10,,,,
ef802d01-6269-4d21-9159-f1386c75e789,peeking,09-03-2021 00:58,technology,35,,,,
ef802d01-6269-4d21-9159-f1386c75e789,indifferent,16-06-2021 15:25,technology,20,,,,
ef802d01-6269-4d21-9159-f1386c75e789,intrigued,21-01-2021 22:40,technology,45,,,,
ef802d01-6269-4d21-9159-f1386c75e789,love,10-11-2020 18:17,technology,65,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,08-12-2020 03:00,education,70,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,03-03-2021 05:45,education,70,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,25-07-2020 03:27,education,70,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,02-08-2020 04:06,education,70,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,peeking,15-11-2020 22:18,education,35,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,06-01-2021 03:18,education,75,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,scared,31-08-2020 15:43,education,15,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,love,05-03-2021 05:52,education,65,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,interested,19-08-2020 20:46,education,30,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,disgust,26-08-2020 01:37,education,0,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,disgust,02-11-2020 21:15,education,0,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,18-06-2021 07:09,education,75,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,peeking,10-03-2021 12:08,education,35,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,10-05-2021 08:21,education,50,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,16-06-2021 09:50,education,10,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,27-10-2020 12:43,education,50,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,19-01-2021 07:50,education,50,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,10-05-2021 06:33,education,75,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,09-07-2020 20:13,education,10,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,love,23-10-2020 12:28,education,65,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,24-09-2020 21:17,education,50,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,15-01-2021 08:48,education,10,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,adore,10-06-2021 23:22,education,72,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,heart,29-01-2021 19:18,education,60,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,scared,13-04-2021 10:48,education,15,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,hate,29-01-2021 18:06,education,5,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,06-02-2021 03:01,education,75,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,hate,09-05-2021 15:47,education,5,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,24-10-2020 04:43,education,45,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,16-09-2020 18:34,education,45,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,03-06-2021 21:00,education,75,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,14-12-2020 10:59,travel,20,,,,
ee0988ef-8656-4a63-9515-a2533b772636,like,25-07-2020 19:28,travel,50,,,,
ee0988ef-8656-4a63-9515-a2533b772636,intrigued,20-12-2020 00:14,travel,45,,,,
ee0988ef-8656-4a63-9515-a2533b772636,interested,09-05-2021 03:23,travel,30,,,,
ee0988ef-8656-4a63-9515-a2533b772636,dislike,19-01-2021 14:26,travel,10,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,25-04-2021 00:38,travel,20,,,,
ee0988ef-8656-4a63-9515-a2533b772636,dislike,23-07-2020 06:11,travel,10,,,,
ee0988ef-8656-4a63-9515-a2533b772636,worried,26-11-2020 21:33,travel,12,,,,
ee0988ef-8656-4a63-9515-a2533b772636,disgust,30-03-2021 06:53,travel,0,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,13-06-2021 19:32,travel,20,,,,
ee0988ef-8656-4a63-9515-a2533b772636,peeking,20-04-2021 16:24,travel,35,,,,
ee0988ef-8656-4a63-9515-a2533b772636,worried,01-01-2021 09:38,travel,12,,,,
ee0988ef-8656-4a63-9515-a2533b772636,intrigued,19-02-2021 02:43,travel,45,,,,
ee0988ef-8656-4a63-9515-a2533b772636,scared,17-03-2021 03:21,travel,15,,,,
ee0988ef-8656-4a63-9515-a2533b772636,hate,18-02-2021 23:49,travel,5,,,,
ee0988ef-8656-4a63-9515-a2533b772636,adore,10-11-2020 15:37,travel,72,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,love,21-01-2021 15:03,soccer,65,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,15-10-2020 05:00,soccer,15,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,dislike,04-02-2021 03:19,soccer,10,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,27-04-2021 05:47,soccer,15,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,adore,15-07-2020 02:29,soccer,72,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,25-11-2020 22:29,soccer,15,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,cherish,30-10-2020 06:12,soccer,70,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,26-10-2020 16:37,dogs,72,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,20-01-2021 19:37,dogs,10,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,28-08-2020 01:44,dogs,0,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,04-01-2021 00:56,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,12-06-2021 03:30,dogs,65,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,03-10-2020 07:29,dogs,20,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,31-01-2021 23:17,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,want,03-09-2020 02:50,dogs,70,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,04-04-2021 11:31,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,20-10-2020 17:53,dogs,20,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,15-04-2021 03:44,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,20-07-2020 18:22,dogs,20,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,11-09-2020 10:26,dogs,20,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,22-12-2020 20:50,dogs,50,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,30-04-2021 02:55,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,06-07-2020 01:28,dogs,65,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,25-12-2020 10:33,dogs,60,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,cherish,28-07-2020 10:50,dogs,70,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,20-10-2020 11:25,dogs,45,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,03-06-2021 02:36,dogs,12,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,17-05-2021 11:40,dogs,30,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,18-05-2021 22:35,dogs,30,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,hate,25-11-2020 04:40,dogs,5,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,30-12-2020 16:13,dogs,10,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,18-08-2020 17:25,dogs,0,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,15-03-2021 11:50,dogs,50,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,25-02-2021 17:52,dogs,72,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,07-08-2020 15:33,dogs,12,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,28-11-2020 18:43,dogs,30,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,super love,04-08-2020 08:15,dogs,75,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,12-01-2021 23:58,dogs,45,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,love,22-05-2021 11:34,cooking,65,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,peeking,13-12-2020 08:32,cooking,35,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,cherish,01-02-2021 16:10,cooking,70,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,01-03-2021 09:08,cooking,75,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,31-08-2020 13:22,cooking,75,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,intrigued,09-01-2021 13:42,cooking,45,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,like,26-04-2021 02:57,cooking,50,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,want,30-07-2020 03:46,cooking,70,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,love,23-05-2021 04:59,cooking,65,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,worried,08-09-2020 08:55,cooking,12,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,want,12-05-2021 09:55,cooking,70,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,hate,21-06-2020 05:01,cooking,5,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,worried,07-04-2021 09:38,cooking,12,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,adore,04-05-2021 02:09,cooking,72,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,heart,11-09-2020 03:11,cooking,60,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,disgust,26-03-2021 21:38,cooking,0,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,heart,29-12-2020 00:47,cooking,60,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,18-04-2021 13:29,cooking,75,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,interested,13-05-2021 01:18,cooking,30,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,intrigued,22-06-2020 05:18,cooking,45,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,26-04-2021 05:10,travel,15,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,love,01-09-2020 21:48,travel,65,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,want,11-11-2020 02:00,travel,70,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,21-09-2020 23:50,travel,5,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,11-01-2021 13:35,travel,12,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,cherish,01-03-2021 10:12,travel,70,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,04-11-2020 18:01,travel,20,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,super love,24-02-2021 15:38,travel,75,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,28-06-2020 01:09,travel,10,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,29-09-2020 05:27,travel,72,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,10-05-2021 17:04,travel,10,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,cherish,01-12-2020 07:51,travel,70,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,07-09-2020 21:43,travel,72,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,14-07-2020 21:25,travel,10,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,10-10-2020 16:02,travel,60,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,super love,04-01-2021 11:28,travel,75,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,like,04-01-2021 06:50,travel,50,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,16-11-2020 11:31,travel,5,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,11-09-2020 07:21,travel,5,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,07-07-2020 17:20,travel,72,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,12-01-2021 01:55,travel,15,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,intrigued,07-08-2020 06:16,travel,45,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,28-07-2020 13:56,travel,20,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,disgust,01-05-2021 07:35,travel,0,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,16-02-2021 04:15,travel,12,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,love,07-07-2020 19:19,travel,65,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,04-02-2021 02:02,travel,60,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,22-04-2021 22:38,travel,12,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,interested,11-12-2020 10:31,travel,30,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,09-09-2020 08:07,travel,5,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,27-12-2020 16:19,travel,15,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,peeking,17-02-2021 14:43,travel,35,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,04-08-2020 16:50,travel,60,,,,
881d8944-8eeb-4439-b40c-9396a1e31f20,super love,02-04-2021 07:26,science,75,,,,
881d8944-8eeb-4439-b40c-9396a1e31f20,hate,13-07-2020 22:12,science,5,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,25-10-2020 11:30,soccer,50,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,17-11-2020 09:06,soccer,72,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,03-07-2020 19:08,soccer,50,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,19-08-2020 22:57,soccer,10,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,12-01-2021 17:04,soccer,50,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,18-03-2021 06:11,soccer,15,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,12-03-2021 06:58,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,22-12-2020 04:25,soccer,15,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,20-08-2020 17:23,soccer,10,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,hate,09-12-2020 14:37,soccer,5,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,17-02-2021 06:18,soccer,75,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,25-03-2021 15:51,soccer,35,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,26-11-2020 18:02,soccer,12,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,07-05-2021 08:23,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,21-03-2021 04:39,soccer,72,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,16-05-2021 17:54,soccer,72,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,cherish,15-09-2020 12:42,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,18-03-2021 03:31,soccer,75,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,love,21-09-2020 19:18,soccer,65,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,08-05-2021 13:20,soccer,15,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,15-08-2020 12:07,soccer,35,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,22-01-2021 04:59,soccer,30,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,03-07-2020 22:23,soccer,60,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,22-03-2021 00:58,soccer,35,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,11-02-2021 23:52,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,19-12-2020 20:35,soccer,50,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,18-07-2020 09:17,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,29-01-2021 16:14,soccer,60,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,25-02-2021 18:22,soccer,30,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,23-08-2020 20:42,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,05-08-2020 10:27,soccer,72,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,07-08-2020 10:08,soccer,60,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,13-10-2020 01:59,soccer,50,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,22-06-2020 02:22,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,23-12-2020 02:25,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,24-02-2021 23:13,soccer,12,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,02-11-2020 19:54,soccer,30,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,disgust,23-07-2020 12:12,soccer,0,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,21-01-2021 20:34,soccer,15,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,love,13-06-2021 10:30,soccer,65,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,26-02-2021 13:30,soccer,70,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,03-02-2021 21:22,soccer,75,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,love,16-02-2021 23:39,soccer,65,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,15-12-2020 01:26,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,21-08-2020 10:07,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,14-07-2020 13:59,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,14-06-2021 00:12,soccer,20,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,disgust,22-08-2020 08:52,soccer,0,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,adore,04-12-2020 04:52,science,72,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,like,20-01-2021 22:29,science,50,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,cherish,11-01-2021 16:11,science,70,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,indifferent,06-02-2021 09:43,science,20,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,want,29-07-2020 07:50,science,70,,,,
fea8d77c-fd0b-4678-868f-fbae567642f3,hate,05-08-2020 01:54,science,5,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,interested,26-01-2021 08:09,studying,30,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,want,07-11-2020 20:56,studying,70,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,indifferent,07-12-2020 06:28,studying,20,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,dislike,28-08-2020 09:55,studying,10,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,cherish,15-11-2020 08:35,studying,70,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,indifferent,18-10-2020 12:30,studying,20,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,worried,23-04-2021 03:15,studying,12,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,hate,29-01-2021 10:22,studying,5,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,heart,17-02-2021 07:19,studying,60,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,hate,18-09-2020 01:03,studying,5,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,super love,06-09-2020 21:56,studying,75,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,heart,19-02-2021 02:22,studying,60,,,,
8945e374-9170-4799-b6b0-78fd9d5821a6,peeking,04-10-2020 23:09,studying,35,,,,
b0782637-2604-40f7-8fc6-5e7d9ffd2255,dislike,15-01-2021 05:52,cooking,10,,,,
b0782637-2604-40f7-8fc6-5e7d9ffd2255,interested,23-08-2020 04:09,cooking,30,,,,
b0782637-2604-40f7-8fc6-5e7d9ffd2255,interested,01-07-2020 07:53,cooking,30,,,,
b0782637-2604-40f7-8fc6-5e7d9ffd2255,hate,01-06-2021 06:34,cooking,5,,,,
